,Unnamed: 0,claw_length_cm,endangered,size_cm,specie,sub_specie,tail_length_cm,weight_kg
3232,3232,7.468,least_concern,65.962,two_toed,Linnaeus’s two-toed sloth,-0.073,7.95
3233,3233,6.413,least_concern,66.598,two_toed,Linnaeus’s two-toed sloth,-0.926,5.755
3234,3234,9.495,least_concern,65.256,two_toed,Linnaeus’s two-toed sloth,0.003,4.665
3235,3235,9.122,least_concern,67.357,two_toed,Linnaeus’s two-toed sloth,-0.916,6.169
3236,3236,8.276,least_concern,65.479,two_toed,Linnaeus’s two-toed sloth,1.323,5.41
3237,3237,8.814,least_concern,64.917,two_toed,Linnaeus’s two-toed sloth,0.102,5.951
3238,3238,8.747,least_concern,67.853,two_toed,Linnaeus’s two-toed sloth,0.843,6.637
3239,3239,10.362,least_concern,67.4,two_toed,Linnaeus’s two-toed sloth,1.286,7.747
3240,3240,9.844,least_concern,64.799,two_toed,Linnaeus’s two-toed sloth,1.22,4.104
3241,3241,9.963,least_concern,66.569,two_toed,Linnaeus’s two-toed sloth,0.914,5.738
3242,3242,8.318,least_concern,67.179,two_toed,Linnaeus’s two-toed sloth,0.515,6.692
3243,3243,8.677,least_concern,66.696,two_toed,Linnaeus’s two-toed sloth,-0.304,6.766
3244,3244,8.447,least_concern,63.961,two_toed,Linnaeus’s two-toed sloth,0.137,6.516
3245,3245,9.184,least_concern,66.017,two_toed,Linnaeus’s two-toed sloth,2.21,5.684
3246,3246,8.992,least_concern,66.202,two_toed,Linnaeus’s two-toed sloth,1.26,6.342
3247,3247,9.153,least_concern,66.665,two_toed,Linnaeus’s two-toed sloth,-0.403,5.917
3248,3248,8.975,least_concern,65.904,two_toed,Linnaeus’s two-toed sloth,2.219,6.155
3249,3249,7.337,least_concern,66.675,two_toed,Linnaeus’s two-toed sloth,0.088,6.937
3250,3250,8.811,least_concern,64.688,two_toed,Linnaeus’s two-toed sloth,-0.28,7.031
3251,3251,7.38,least_concern,66.272,two_toed,Linnaeus’s two-toed sloth,-0.284,6.583
3252,3252,9.59,least_concern,64.242,two_toed,Linnaeus’s two-toed sloth,2.103,5.298
3253,3253,8.832,least_concern,65.885,two_toed,Linnaeus’s two-toed sloth,-0.269,6.927
3254,3254,8.559,least_concern,66.625,two_toed,Linnaeus’s two-toed sloth,0.31,6.867
3255,3255,10.08,least_concern,64.122,two_toed,Linnaeus’s two-toed sloth,-1.42,6.276
3256,3256,9.186,least_concern,65.588,two_toed,Linnaeus’s two-toed sloth,-0.115,7.459
3257,3257,10.717,least_concern,65.267,two_toed,Linnaeus’s two-toed sloth,0.237,8.213
3258,3258,8.981,least_concern,65.539,two_toed,Linnaeus’s two-toed sloth,0.227,4.483
3259,3259,7.885,least_concern,65.251,two_toed,Linnaeus’s two-toed sloth,0.31,6.459
3260,3260,8.498,least_concern,65.469,two_toed,Linnaeus’s two-toed sloth,1.055,4.907
3261,3261,11.781,least_concern,66.099,two_toed,Linnaeus’s two-toed sloth,1.289,5.21
3262,3262,9.275,least_concern,67.221,two_toed,Linnaeus’s two-toed sloth,0.065,6.839
3263,3263,8.811,least_concern,64.654,two_toed,Linnaeus’s two-toed sloth,0.814,4.734
3264,3264,8.112,least_concern,64.715,two_toed,Linnaeus’s two-toed sloth,-1.628,7.139
3265,3265,8.35,least_concern,66.15,two_toed,Linnaeus’s two-toed sloth,1.035,7.048
3266,3266,9.263,least_concern,65.0,two_toed,Linnaeus’s two-toed sloth,-0.222,4.695
3267,3267,8.124,least_concern,67.016,two_toed,Linnaeus’s two-toed sloth,1.026,6.215
3268,3268,9.748,least_concern,65.986,two_toed,Linnaeus’s two-toed sloth,0.414,6.841
3269,3269,9.109,least_concern,65.454,two_toed,Linnaeus’s two-toed sloth,1.949,5.563
3270,3270,9.424,least_concern,66.31,two_toed,Linnaeus’s two-toed sloth,0.424,5.876
3271,3271,9.385,least_concern,66.71,two_toed,Linnaeus’s two-toed sloth,0.483,5.743
3272,3272,8.896,least_concern,66.604,two_toed,Linnaeus’s two-toed sloth,2.538,5.495
3273,3273,10.401,least_concern,65.948,two_toed,Linnaeus’s two-toed sloth,0.66,6.563
3274,3274,8.96,least_concern,65.989,two_toed,Linnaeus’s two-toed sloth,0.197,6.681
3275,3275,9.925,least_concern,66.416,two_toed,Linnaeus’s two-toed sloth,0.156,5.856
3276,3276,8.633,least_concern,64.958,two_toed,Linnaeus’s two-toed sloth,-0.032,6.888
3277,3277,8.601,least_concern,66.294,two_toed,Linnaeus’s two-toed sloth,2.126,5.124
3278,3278,7.364,least_concern,65.461,two_toed,Linnaeus’s two-toed sloth,-0.99,6.056
3279,3279,9.652,least_concern,67.574,two_toed,Linnaeus’s two-toed sloth,-1.929,5.931
3280,3280,8.605,least_concern,65.066,two_toed,Linnaeus’s two-toed sloth,-0.364,8.469
3281,3281,10.042,least_concern,65.743,two_toed,Linnaeus’s two-toed sloth,0.957,4.757
3282,3282,9.901,least_concern,65.753,two_toed,Linnaeus’s two-toed sloth,1.089,7.371
3283,3283,9.371,least_concern,66.129,two_toed,Linnaeus’s two-toed sloth,2.428,6.264
3284,3284,10.724,least_concern,66.425,two_toed,Linnaeus’s two-toed sloth,1.589,6.132
3285,3285,9.886,least_concern,65.81,two_toed,Linnaeus’s two-toed sloth,0.208,6.172
3286,3286,8.188,least_concern,67.833,two_toed,Linnaeus’s two-toed sloth,-0.541,5.476
3287,3287,9.581,least_concern,67.012,two_toed,Linnaeus’s two-toed sloth,-1.292,5.725
3288,3288,9.166,least_concern,64.985,two_toed,Linnaeus’s two-toed sloth,0.418,4.628
3289,3289,8.551,least_concern,65.518,two_toed,Linnaeus’s two-toed sloth,-0.389,6.824
3290,3290,9.327,least_concern,66.505,two_toed,Linnaeus’s two-toed sloth,-0.22,6.535
3291,3291,9.712,least_concern,65.34,two_toed,Linnaeus’s two-toed sloth,-0.0,7.842
3292,3292,7.614,least_concern,66.711,two_toed,Linnaeus’s two-toed sloth,-0.292,6.534
3293,3293,7.429,least_concern,65.749,two_toed,Linnaeus’s two-toed sloth,1.368,6.138
3294,3294,9.31,least_concern,65.894,two_toed,Linnaeus’s two-toed sloth,0.751,4.91
3295,3295,9.026,least_concern,68.077,two_toed,Linnaeus’s two-toed sloth,1.386,5.342
3296,3296,9.412,least_concern,66.061,two_toed,Linnaeus’s two-toed sloth,1.16,6.795
3297,3297,8.802,least_concern,63.86,two_toed,Linnaeus’s two-toed sloth,1.61,7.186
3298,3298,8.643,least_concern,66.384,two_toed,Linnaeus’s two-toed sloth,1.089,7.587
3299,3299,9.371,least_concern,66.622,two_toed,Linnaeus’s two-toed sloth,2.424,7.059
3300,3300,9.14,least_concern,66.033,two_toed,Linnaeus’s two-toed sloth,0.771,7.677
3301,3301,10.991,least_concern,66.646,two_toed,Linnaeus’s two-toed sloth,0.14,6.492
3302,3302,10.488,least_concern,67.262,two_toed,Linnaeus’s two-toed sloth,0.648,8.535
3303,3303,9.989,least_concern,65.266,two_toed,Linnaeus’s two-toed sloth,2.073,6.413
3304,3304,9.27,least_concern,66.19,two_toed,Linnaeus’s two-toed sloth,1.068,6.829
3305,3305,8.662,least_concern,65.518,two_toed,Linnaeus’s two-toed sloth,0.87,6.241
3306,3306,10.126,least_concern,66.144,two_toed,Linnaeus’s two-toed sloth,0.932,4.858
3307,3307,9.678,least_concern,66.09,two_toed,Linnaeus’s two-toed sloth,1.874,6.079
3308,3308,9.398,least_concern,65.339,two_toed,Linnaeus’s two-toed sloth,0.13,7.663
3309,3309,7.629,least_concern,65.326,two_toed,Linnaeus’s two-toed sloth,1.604,4.352
3310,3310,8.595,least_concern,67.68,two_toed,Linnaeus’s two-toed sloth,0.972,4.707
3311,3311,9.32,least_concern,65.247,two_toed,Linnaeus’s two-toed sloth,-1.6,4.723
3312,3312,7.775,least_concern,66.447,two_toed,Linnaeus’s two-toed sloth,0.621,6.595
3313,3313,9.767,least_concern,65.606,two_toed,Linnaeus’s two-toed sloth,1.93,5.994
3314,3314,9.989,least_concern,65.453,two_toed,Linnaeus’s two-toed sloth,-0.9,5.417
3315,3315,8.077,least_concern,65.301,two_toed,Linnaeus’s two-toed sloth,-0.697,6.508
3316,3316,9.41,least_concern,67.649,two_toed,Linnaeus’s two-toed sloth,-0.35,5.306
3317,3317,6.27,least_concern,65.138,two_toed,Linnaeus’s two-toed sloth,1.318,5.829
3318,3318,9.266,least_concern,67.174,two_toed,Linnaeus’s two-toed sloth,-1.396,5.727
3319,3319,9.262,least_concern,65.695,two_toed,Linnaeus’s two-toed sloth,-1.51,6.49
3320,3320,8.68,least_concern,65.871,two_toed,Linnaeus’s two-toed sloth,-0.15,6.231
3321,3321,9.771,least_concern,66.991,two_toed,Linnaeus’s two-toed sloth,-0.333,4.921
3322,3322,9.956,least_concern,65.336,two_toed,Linnaeus’s two-toed sloth,0.072,6.021
3323,3323,7.924,least_concern,66.733,two_toed,Linnaeus’s two-toed sloth,0.57,5.868
3324,3324,9.238,least_concern,66.445,two_toed,Linnaeus’s two-toed sloth,-0.331,7.427
3325,3325,9.559,least_concern,66.899,two_toed,Linnaeus’s two-toed sloth,0.498,6.12
3326,3326,8.075,least_concern,66.535,two_toed,Linnaeus’s two-toed sloth,0.123,5.554
3327,3327,9.22,least_concern,66.359,two_toed,Linnaeus’s two-toed sloth,1.649,4.244
3328,3328,8.136,least_concern,65.469,two_toed,Linnaeus’s two-toed sloth,0.686,5.562
3329,3329,7.692,least_concern,67.953,two_toed,Linnaeus’s two-toed sloth,0.626,5.386
3330,3330,8.33,least_concern,66.172,two_toed,Linnaeus’s two-toed sloth,-0.85,7.585
3331,3331,8.635,least_concern,64.824,two_toed,Linnaeus’s two-toed sloth,0.96,7.44
3332,3332,8.709,least_concern,64.432,two_toed,Linnaeus’s two-toed sloth,-0.237,5.976
3333,3333,10.038,least_concern,66.214,two_toed,Linnaeus’s two-toed sloth,-0.586,6.475
3334,3334,9.445,least_concern,66.407,two_toed,Linnaeus’s two-toed sloth,-0.616,5.998
3335,3335,8.056,least_concern,65.6,two_toed,Linnaeus’s two-toed sloth,2.182,7.425
3336,3336,9.084,least_concern,66.172,two_toed,Linnaeus’s two-toed sloth,1.46,6.178
3337,3337,6.901,least_concern,66.942,two_toed,Linnaeus’s two-toed sloth,-1.264,6.798
3338,3338,9.408,least_concern,66.273,two_toed,Linnaeus’s two-toed sloth,0.173,4.932
3339,3339,10.588,least_concern,66.827,two_toed,Linnaeus’s two-toed sloth,-0.083,7.89
3340,3340,8.835,least_concern,65.398,two_toed,Linnaeus’s two-toed sloth,-1.347,7.267
3341,3341,6.574,least_concern,66.418,two_toed,Linnaeus’s two-toed sloth,0.146,8.146
3342,3342,7.641,least_concern,64.692,two_toed,Linnaeus’s two-toed sloth,-1.899,6.959
3343,3343,8.44,least_concern,65.155,two_toed,Linnaeus’s two-toed sloth,-0.815,7.46
3344,3344,9.539,least_concern,66.736,two_toed,Linnaeus’s two-toed sloth,0.611,4.887
3345,3345,10.999,least_concern,64.887,two_toed,Linnaeus’s two-toed sloth,-0.043,4.322
3346,3346,9.657,least_concern,65.934,two_toed,Linnaeus’s two-toed sloth,-0.731,4.593
3347,3347,10.006,least_concern,66.092,two_toed,Linnaeus’s two-toed sloth,0.086,6.375
3348,3348,9.005,least_concern,65.456,two_toed,Linnaeus’s two-toed sloth,-0.503,5.631
3349,3349,9.085,least_concern,64.658,two_toed,Linnaeus’s two-toed sloth,0.385,4.962
3350,3350,9.002,least_concern,63.925,two_toed,Linnaeus’s two-toed sloth,1.398,6.892
3351,3351,8.204,least_concern,67.405,two_toed,Linnaeus’s two-toed sloth,1.487,4.568
3352,3352,9.879,least_concern,67.036,two_toed,Linnaeus’s two-toed sloth,-0.12,7.496
3353,3353,8.792,least_concern,65.57,two_toed,Linnaeus’s two-toed sloth,-0.652,7.279
3354,3354,7.407,least_concern,65.557,two_toed,Linnaeus’s two-toed sloth,0.536,5.467
3355,3355,8.791,least_concern,65.053,two_toed,Linnaeus’s two-toed sloth,1.026,6.93
3356,3356,10.327,least_concern,65.996,two_toed,Linnaeus’s two-toed sloth,2.014,4.915
3357,3357,8.026,least_concern,63.883,two_toed,Linnaeus’s two-toed sloth,2.126,5.824
3358,3358,9.324,least_concern,67.12,two_toed,Linnaeus’s two-toed sloth,2.674,9.107
3359,3359,9.589,least_concern,66.09,two_toed,Linnaeus’s two-toed sloth,-0.143,4.308
3360,3360,10.261,least_concern,63.334,two_toed,Linnaeus’s two-toed sloth,0.39,5.569
3361,3361,6.549,least_concern,64.533,two_toed,Linnaeus’s two-toed sloth,0.522,6.541
3362,3362,8.25,least_concern,66.951,two_toed,Linnaeus’s two-toed sloth,-0.982,5.708
3363,3363,10.252,least_concern,68.174,two_toed,Linnaeus’s two-toed sloth,-0.413,6.931
3364,3364,9.126,least_concern,65.51,two_toed,Linnaeus’s two-toed sloth,1.718,6.597
3365,3365,8.218,least_concern,65.747,two_toed,Linnaeus’s two-toed sloth,0.812,7.166
3366,3366,9.294,least_concern,66.442,two_toed,Linnaeus’s two-toed sloth,1.066,7.831
3367,3367,7.408,least_concern,66.483,two_toed,Linnaeus’s two-toed sloth,0.452,6.184
3368,3368,9.901,least_concern,64.399,two_toed,Linnaeus’s two-toed sloth,-1.266,5.73
3369,3369,8.67,least_concern,66.599,two_toed,Linnaeus’s two-toed sloth,0.928,8.206
3370,3370,9.339,least_concern,64.764,two_toed,Linnaeus’s two-toed sloth,-0.087,6.742
3371,3371,10.048,least_concern,66.611,two_toed,Linnaeus’s two-toed sloth,1.227,5.931
3372,3372,6.175,least_concern,65.547,two_toed,Linnaeus’s two-toed sloth,-1.567,5.908
3373,3373,7.386,least_concern,65.435,two_toed,Linnaeus’s two-toed sloth,1.996,8.517
3374,3374,8.198,least_concern,66.293,two_toed,Linnaeus’s two-toed sloth,1.002,5.47
3375,3375,8.801,least_concern,67.327,two_toed,Linnaeus’s two-toed sloth,0.024,5.918
3376,3376,10.573,least_concern,68.151,two_toed,Linnaeus’s two-toed sloth,-0.365,5.017
3377,3377,7.608,least_concern,67.173,two_toed,Linnaeus’s two-toed sloth,2.181,5.243
3378,3378,9.697,least_concern,66.725,two_toed,Linnaeus’s two-toed sloth,0.179,6.354
3379,3379,8.953,least_concern,65.527,two_toed,Linnaeus’s two-toed sloth,-0.652,7.515
3380,3380,8.019,least_concern,67.625,two_toed,Linnaeus’s two-toed sloth,0.246,4.312
3381,3381,8.996,least_concern,65.759,two_toed,Linnaeus’s two-toed sloth,0.111,5.826
3382,3382,9.384,least_concern,66.314,two_toed,Linnaeus’s two-toed sloth,-1.173,7.242
3383,3383,8.722,least_concern,66.564,two_toed,Linnaeus’s two-toed sloth,1.956,9.997
3384,3384,8.672,least_concern,65.083,two_toed,Linnaeus’s two-toed sloth,0.984,5.556
3385,3385,8.932,least_concern,66.532,two_toed,Linnaeus’s two-toed sloth,0.327,6.006
3386,3386,11.069,least_concern,65.706,two_toed,Linnaeus’s two-toed sloth,0.862,5.731
3387,3387,9.069,least_concern,64.613,two_toed,Linnaeus’s two-toed sloth,-1.142,6.506
3388,3388,8.729,least_concern,66.883,two_toed,Linnaeus’s two-toed sloth,2.227,5.361
3389,3389,8.548,least_concern,63.862,two_toed,Linnaeus’s two-toed sloth,0.369,5.547
3390,3390,7.67,least_concern,65.469,two_toed,Linnaeus’s two-toed sloth,1.63,6.626
3391,3391,7.099,least_concern,65.569,two_toed,Linnaeus’s two-toed sloth,0.154,6.71
3392,3392,10.02,least_concern,66.273,two_toed,Linnaeus’s two-toed sloth,-0.71,6.669
3393,3393,10.085,least_concern,66.238,two_toed,Linnaeus’s two-toed sloth,2.093,6.126
3394,3394,8.22,least_concern,67.367,two_toed,Linnaeus’s two-toed sloth,0.195,3.563
3395,3395,8.617,least_concern,65.939,two_toed,Linnaeus’s two-toed sloth,1.211,7.331
3396,3396,9.836,least_concern,65.793,two_toed,Linnaeus’s two-toed sloth,0.791,3.492
3397,3397,8.59,least_concern,66.054,two_toed,Linnaeus’s two-toed sloth,-0.097,7.099
3398,3398,8.211,least_concern,66.921,two_toed,Linnaeus’s two-toed sloth,0.213,5.637
3399,3399,9.583,least_concern,65.45,two_toed,Linnaeus’s two-toed sloth,1.001,5.421
3400,3400,10.049,least_concern,65.587,two_toed,Linnaeus’s two-toed sloth,0.363,5.704
3401,3401,9.82,least_concern,64.508,two_toed,Linnaeus’s two-toed sloth,0.334,5.748
3402,3402,8.98,least_concern,67.354,two_toed,Linnaeus’s two-toed sloth,1.124,6.512
3403,3403,9.261,least_concern,65.628,two_toed,Linnaeus’s two-toed sloth,0.097,5.985
3404,3404,8.35,least_concern,66.555,two_toed,Linnaeus’s two-toed sloth,0.849,6.304
3405,3405,8.191,least_concern,67.189,two_toed,Linnaeus’s two-toed sloth,-0.107,5.556
3406,3406,7.959,least_concern,66.949,two_toed,Linnaeus’s two-toed sloth,0.655,6.727
3407,3407,9.406,least_concern,66.319,two_toed,Linnaeus’s two-toed sloth,0.657,7.835
3408,3408,9.996,least_concern,65.548,two_toed,Linnaeus’s two-toed sloth,1.517,5.766
3409,3409,10.448,least_concern,63.979,two_toed,Linnaeus’s two-toed sloth,0.879,5.985
3410,3410,8.086,least_concern,67.064,two_toed,Linnaeus’s two-toed sloth,1.125,6.81
3411,3411,7.122,least_concern,65.006,two_toed,Linnaeus’s two-toed sloth,0.024,6.498
3412,3412,8.964,least_concern,66.064,two_toed,Linnaeus’s two-toed sloth,0.126,6.65
3413,3413,10.412,least_concern,66.408,two_toed,Linnaeus’s two-toed sloth,1.34,7.055
3414,3414,9.744,least_concern,66.274,two_toed,Linnaeus’s two-toed sloth,0.853,6.802
3415,3415,9.292,least_concern,65.875,two_toed,Linnaeus’s two-toed sloth,-0.468,4.996
3416,3416,7.265,least_concern,64.733,two_toed,Linnaeus’s two-toed sloth,1.456,5.989
3417,3417,8.548,least_concern,66.921,two_toed,Linnaeus’s two-toed sloth,-0.027,6.416
3418,3418,7.577,least_concern,65.865,two_toed,Linnaeus’s two-toed sloth,1.238,5.989
3419,3419,7.98,least_concern,66.745,two_toed,Linnaeus’s two-toed sloth,-2.262,6.71
3420,3420,9.992,least_concern,65.501,two_toed,Linnaeus’s two-toed sloth,1.434,5.747
3421,3421,6.677,least_concern,64.986,two_toed,Linnaeus’s two-toed sloth,0.184,5.286
3422,3422,8.79,least_concern,66.605,two_toed,Linnaeus’s two-toed sloth,0.153,5.929
3423,3423,9.737,least_concern,66.408,two_toed,Linnaeus’s two-toed sloth,-1.209,5.856
3424,3424,8.293,least_concern,65.187,two_toed,Linnaeus’s two-toed sloth,0.156,7.135
3425,3425,8.902,least_concern,66.277,two_toed,Linnaeus’s two-toed sloth,-0.236,4.973
3426,3426,9.188,least_concern,66.554,two_toed,Linnaeus’s two-toed sloth,0.534,6.446
3427,3427,7.559,least_concern,66.559,two_toed,Linnaeus’s two-toed sloth,0.761,7.107
3428,3428,9.79,least_concern,63.756,two_toed,Linnaeus’s two-toed sloth,-0.383,5.103
3429,3429,9.661,least_concern,66.082,two_toed,Linnaeus’s two-toed sloth,0.703,6.959
3430,3430,9.998,least_concern,64.379,two_toed,Linnaeus’s two-toed sloth,1.529,6.514
3431,3431,9.585,least_concern,65.197,two_toed,Linnaeus’s two-toed sloth,-0.945,4.196
3432,3432,9.274,least_concern,65.082,two_toed,Linnaeus’s two-toed sloth,0.873,6.126
3433,3433,8.58,least_concern,66.613,two_toed,Linnaeus’s two-toed sloth,1.688,7.007
3434,3434,8.571,least_concern,66.993,two_toed,Linnaeus’s two-toed sloth,1.281,6.8
3435,3435,9.061,least_concern,67.224,two_toed,Linnaeus’s two-toed sloth,-1.738,6.192
3436,3436,8.713,least_concern,64.406,two_toed,Linnaeus’s two-toed sloth,-0.091,6.98
3437,3437,8.278,least_concern,66.595,two_toed,Linnaeus’s two-toed sloth,1.584,5.715
3438,3438,8.467,least_concern,65.165,two_toed,Linnaeus’s two-toed sloth,0.631,5.836
3439,3439,8.954,least_concern,65.238,two_toed,Linnaeus’s two-toed sloth,0.619,4.862
3440,3440,9.568,least_concern,66.173,two_toed,Linnaeus’s two-toed sloth,0.472,6.119
3441,3441,9.149,least_concern,65.915,two_toed,Linnaeus’s two-toed sloth,-1.406,5.456
3442,3442,11.128,least_concern,66.455,two_toed,Linnaeus’s two-toed sloth,-0.018,4.642
3443,3443,11.193,least_concern,66.513,two_toed,Linnaeus’s two-toed sloth,0.62,5.837
3444,3444,10.134,least_concern,66.532,two_toed,Linnaeus’s two-toed sloth,0.533,4.651
3445,3445,8.002,least_concern,66.324,two_toed,Linnaeus’s two-toed sloth,-1.13,5.341
3446,3446,8.685,least_concern,65.848,two_toed,Linnaeus’s two-toed sloth,-0.342,5.936
3447,3447,9.242,least_concern,64.173,two_toed,Linnaeus’s two-toed sloth,-0.862,6.596
3448,3448,8.658,least_concern,65.057,two_toed,Linnaeus’s two-toed sloth,0.833,5.962
3449,3449,7.959,least_concern,65.218,two_toed,Linnaeus’s two-toed sloth,0.141,5.293
3450,3450,8.55,least_concern,66.669,two_toed,Linnaeus’s two-toed sloth,0.129,6.566
3451,3451,9.571,least_concern,66.362,two_toed,Linnaeus’s two-toed sloth,0.009,6.668
3452,3452,9.441,least_concern,64.789,two_toed,Linnaeus’s two-toed sloth,0.808,5.649
3453,3453,9.277,least_concern,64.862,two_toed,Linnaeus’s two-toed sloth,-0.61,4.886
3454,3454,8.507,least_concern,63.694,two_toed,Linnaeus’s two-toed sloth,0.046,5.612
3455,3455,10.069,least_concern,66.843,two_toed,Linnaeus’s two-toed sloth,0.411,6.881
3456,3456,7.91,least_concern,67.089,two_toed,Linnaeus’s two-toed sloth,-0.337,5.791
3457,3457,9.815,least_concern,65.455,two_toed,Linnaeus’s two-toed sloth,-0.859,6.401
3458,3458,8.202,least_concern,66.517,two_toed,Linnaeus’s two-toed sloth,0.703,4.63
3459,3459,6.694,least_concern,66.739,two_toed,Linnaeus’s two-toed sloth,0.746,5.853
3460,3460,10.668,least_concern,64.866,two_toed,Linnaeus’s two-toed sloth,0.754,6.075
3461,3461,8.789,least_concern,65.393,two_toed,Linnaeus’s two-toed sloth,0.757,7.944
3462,3462,9.446,least_concern,67.847,two_toed,Linnaeus’s two-toed sloth,0.535,7.636
3463,3463,10.516,least_concern,66.628,two_toed,Linnaeus’s two-toed sloth,-0.685,7.427
3464,3464,8.331,least_concern,65.352,two_toed,Linnaeus’s two-toed sloth,0.242,5.096
3465,3465,8.488,least_concern,65.941,two_toed,Linnaeus’s two-toed sloth,-1.76,6.086
3466,3466,9.009,least_concern,66.797,two_toed,Linnaeus’s two-toed sloth,-0.804,6.023
3467,3467,8.365,least_concern,66.992,two_toed,Linnaeus’s two-toed sloth,-0.41,5.039
3468,3468,9.323,least_concern,65.218,two_toed,Linnaeus’s two-toed sloth,1.889,6.181
3469,3469,9.811,least_concern,66.496,two_toed,Linnaeus’s two-toed sloth,-0.48,5.472
3470,3470,10.74,least_concern,65.156,two_toed,Linnaeus’s two-toed sloth,0.428,6.744
3471,3471,9.234,least_concern,67.602,two_toed,Linnaeus’s two-toed sloth,0.375,6.76
3472,3472,8.833,least_concern,65.97,two_toed,Linnaeus’s two-toed sloth,-0.612,6.785
3473,3473,8.165,least_concern,65.276,two_toed,Linnaeus’s two-toed sloth,-1.368,5.769
3474,3474,8.599,least_concern,67.398,two_toed,Linnaeus’s two-toed sloth,-0.688,6.286
3475,3475,10.162,least_concern,65.689,two_toed,Linnaeus’s two-toed sloth,1.419,8.39
3476,3476,10.554,least_concern,66.198,two_toed,Linnaeus’s two-toed sloth,0.753,6.551
3477,3477,10.082,least_concern,66.101,two_toed,Linnaeus’s two-toed sloth,0.202,7.232
3478,3478,8.716,least_concern,64.725,two_toed,Linnaeus’s two-toed sloth,-0.99,5.958
3479,3479,7.821,least_concern,65.484,two_toed,Linnaeus’s two-toed sloth,0.473,7.072
3480,3480,11.096,least_concern,67.665,two_toed,Linnaeus’s two-toed sloth,1.208,6.635
3481,3481,9.018,least_concern,65.423,two_toed,Linnaeus’s two-toed sloth,0.685,6.098
3482,3482,9.357,least_concern,66.118,two_toed,Linnaeus’s two-toed sloth,1.06,6.6
3483,3483,8.809,least_concern,65.114,two_toed,Linnaeus’s two-toed sloth,1.037,5.841
3484,3484,8.612,least_concern,65.252,two_toed,Linnaeus’s two-toed sloth,-0.47,3.794
3485,3485,9.543,least_concern,62.92,two_toed,Linnaeus’s two-toed sloth,0.948,5.543
3486,3486,8.573,least_concern,66.557,two_toed,Linnaeus’s two-toed sloth,1.36,4.711
3487,3487,9.487,least_concern,64.532,two_toed,Linnaeus’s two-toed sloth,0.187,5.482
3488,3488,8.747,least_concern,66.292,two_toed,Linnaeus’s two-toed sloth,0.082,5.32
3489,3489,8.947,least_concern,65.205,two_toed,Linnaeus’s two-toed sloth,0.064,6.389
3490,3490,10.209,least_concern,65.257,two_toed,Linnaeus’s two-toed sloth,1.713,7.969
3491,3491,9.613,least_concern,66.722,two_toed,Linnaeus’s two-toed sloth,-1.499,6.6
3492,3492,9.976,least_concern,65.989,two_toed,Linnaeus’s two-toed sloth,-1.376,6.673
3493,3493,9.098,least_concern,65.437,two_toed,Linnaeus’s two-toed sloth,-0.244,7.481
3494,3494,8.526,least_concern,65.623,two_toed,Linnaeus’s two-toed sloth,2.313,6.957
3495,3495,9.399,least_concern,64.179,two_toed,Linnaeus’s two-toed sloth,0.232,6.444
3496,3496,9.603,least_concern,65.386,two_toed,Linnaeus’s two-toed sloth,0.559,7.271
3497,3497,8.707,least_concern,65.775,two_toed,Linnaeus’s two-toed sloth,1.183,4.486
3498,3498,9.207,least_concern,66.281,two_toed,Linnaeus’s two-toed sloth,0.084,7.655
3499,3499,8.413,least_concern,66.17,two_toed,Linnaeus’s two-toed sloth,0.476,5.321
3500,3500,6.041,least_concern,66.673,two_toed,Linnaeus’s two-toed sloth,-1.478,4.558
3501,3501,8.205,least_concern,68.203,two_toed,Linnaeus’s two-toed sloth,0.009,6.1
3502,3502,8.687,least_concern,64.339,two_toed,Linnaeus’s two-toed sloth,1.398,6.831
3503,3503,9.661,least_concern,65.677,two_toed,Linnaeus’s two-toed sloth,0.53,6.692
3504,3504,6.569,least_concern,66.219,two_toed,Linnaeus’s two-toed sloth,-1.755,6.745
3505,3505,8.225,least_concern,66.493,two_toed,Linnaeus’s two-toed sloth,0.893,4.55
3506,3506,9.01,least_concern,65.038,two_toed,Linnaeus’s two-toed sloth,-0.437,7.339
3507,3507,8.799,least_concern,66.268,two_toed,Linnaeus’s two-toed sloth,-0.431,6.082
3508,3508,10.003,least_concern,65.963,two_toed,Linnaeus’s two-toed sloth,0.378,5.643
3509,3509,8.447,least_concern,66.69,two_toed,Linnaeus’s two-toed sloth,-0.33,4.787
3510,3510,9.813,least_concern,65.699,two_toed,Linnaeus’s two-toed sloth,0.486,6.587
3511,3511,8.274,least_concern,66.504,two_toed,Linnaeus’s two-toed sloth,1.525,8.207
3512,3512,10.116,least_concern,64.841,two_toed,Linnaeus’s two-toed sloth,-2.184,7.08
3513,3513,8.674,least_concern,66.028,two_toed,Linnaeus’s two-toed sloth,0.678,6.665
3514,3514,9.514,least_concern,63.7,two_toed,Linnaeus’s two-toed sloth,-1.071,5.893
3515,3515,9.252,least_concern,65.484,two_toed,Linnaeus’s two-toed sloth,1.828,5.7
3516,3516,8.983,least_concern,66.033,two_toed,Linnaeus’s two-toed sloth,0.168,6.25
3517,3517,9.945,least_concern,64.795,two_toed,Linnaeus’s two-toed sloth,-1.064,5.825
3518,3518,9.705,least_concern,65.43,two_toed,Linnaeus’s two-toed sloth,1.373,6.207
3519,3519,8.26,least_concern,66.437,two_toed,Linnaeus’s two-toed sloth,0.435,6.939
